M,S
0.3220697574097388,8.782969960094757
0.3294735394056297,8.612879129333098
0.3302385319387771,8.409867998020724
0.32749284197471934,8.556031372777785
0.3443161627639168,8.395016303534698
0.3588402322555695,8.577547234791174
0.3609976402164762,8.84963116007121
0.3609976402164762,8.703688163553535
0.35899390432866457,8.465722886181911
0.38059984313299805,8.612210287370932
0.37325711482369694,8.717918684836734
0.3784873042141182,8.798050593785781
0.39793021263018735,8.485109644503185
0.3990391973901608,8.628642336111012
0.4080230639783283,8.777948828728386
0.42423425524976255,8.530879597726194
0.4266021322299376,8.428834717438507
0.4535374946576381,8.465974378151474
0.45776439596861573,8.791344895783052
0.47462912775566046,8.661600550180545
0.48253150785646093,8.46533560316024
0.48640940983596,8.558957192813509
0.5065398789797604,8.862493037510376
0.5107190067537785,8.619805130033969
0.5097723290597787,8.452178516800647
0.5107190067537785,8.53705211313388
0.5285531116583443,8.375436254268354
0.5440514100776358,8.584447087917038
0.5389508287863247,8.866234525232825
0.5687432658826094,8.819319066504299
0.5731924635552971,8.591096761048403
0.5697994561321207,8.913512827350022
0.5940892515739209,8.437529902573838
0.6112801584986942,8.605509535212144
0.6125573884221994,8.844170516051213
0.6256514844050475,8.71138476397767
0.6480698686792175,8.600726475868342
0.6487014301185646,8.500769068233604
0.6566937611670264,8.455867028960588
0.6610946410405503,8.377432124468331
0.6808873512448943,8.960530811010184
0.6885093520536365,8.50389237758145
0.7025423594570998,8.630698545433377
0.7043117657181883,8.392212935462975
0.7456023825810897,8.483694527346866
0.7299470777289535,8.684746174907302
0.7429269649053224,8.445307138107763
0.7939486827654918,8.476595551048845
0.7935068928776516,8.393816210636526
0.8076169979215236,8.571811568980314
0.840743748264595,8.511192545971106
0.8296387197826115,8.845976973691135
0.8459594045661218,8.447258666056333
0.886780020834536,8.395917226737808
0.8844796229142677,8.449601094865614
0.9196209411597256,8.58037456893793
0.9359736007229602,8.375835390264449
0.9719203109028506,8.434206650219995
0.9886295888716118,8.642176616185454
0.9804098625895236,8.211425890252933
1.0024825598704776,8.378431716692326
1.0320037122689674,8.46932157924584
1.0336462024623125,8.667546384101461
1.0700715568906725,8.260267007751986
1.0934864033603424,8.519985424552369
1.074714067920031,8.440494367929745
1.1425707679657118,8.251064227730126
1.1425707679657118,8.641151658343894
1.1585808084206468,8.49699438248499
1.2087608401278478,8.206388845091869
1.2351654908489713,8.374093845498422
1.2147118929375498,8.645105737107574
1.263978337465735,8.199360034521494
1.307480471489368,8.403523605505926
1.3204823874427756,8.29322323201988
1.3554823581093214,8.16896146941263
1.372946560287995,8.393149566490857
1.4156266203860304,8.542315379571912
1.4444795310765877,8.253273520179455
1.411692399492222,8.185379907792539
1.4274951906454898,8.40270096217699
1.4400356711922653,8.318019828293886
1.5008256774202806,8.544839642336326
1.5195045465657104,8.12630356665748
1.5483426173524975,8.2616667286896
1.6224536251965376,8.167432776045533
1.6413183111992495,8.344549105552474
1.6371949115378601,8.259698438862726
1.705799134789033,8.628642336111012
1.7276394838058213,8.314370961423768
1.7729554771496692,8.19012712899534
1.7834716032023994,8.392665262318587
1.8780729187555598,8.217241707337008
1.8236242274351753,8.158379721124179
1.993480406059155,8.35959504736926
1.993480406059155,8.211995089134033
2.032696229228451,8.0632975683812
2.1101922944977574,8.312496646614635
2.1257087644848993,8.22009950428628
2.225964515261108,8.289479346854213
2.2035513051272035,8.216645023755506
2.249581165377776,8.135135299711033
2.3305434566653345,8.047693282104863
2.4034377000536895,8.154648259996657
2.395424548952373,8.27923336639276
2.490597319728436,8.015165811257871
2.5546558102553982,8.176717522660248
2.5895514061385705,8.345237042338773
2.6478519052075966,8.03229580916351
2.7185387269018086,8.169625879665146
2.72257676859504,8.42983634658867
2.815035436027838,8.059921517975832
2.8764104614451877,8.119787401310798
2.8650922736698248,8.189021365863294
3.0094790866826213,7.993804678041783
2.9844574864567632,8.15060776969979
3.194642345832627,8.03395831542334
3.289788269694321,8.061914380909812
3.308150327489189,8.18419121098943
3.354505110981863,8.27466921041336
3.458784828690497,8.044779635201532
3.521221959986117,7.952198783568564
3.695636774335167,7.96855391730011
3.739087136175254,8.040150284549693
3.759956969874575,7.888548579872325
4.110167234185289,7.970290308895753
4.285378214602233,7.986051115933694
4.816729066708985,7.946191013901785
4.84361379309697,8.042957924821964
4.84361379309697,7.868191449606422
5.236143594751065,7.914069074979441
5.375244824657055,8.031485125499096
5.582263944267092,8.061504593153735
5.676259386985076,7.980302341947837
6.222250559825386,7.9851631673137975
6.239591241242798,8.13840965921288
6.752295222248175,7.966159404054341
7.082652631124485,7.986568411263583
8.427324665721212,8.032128782101651
8.762151257949684,8.042063648879378
9.658580347181571,8.096796861264632
